time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,TotalSoilMoisture_mean_cm,SWE_mean_cm,Qs_acc_mean_cm,TotalSoilMoisture_anomaly_cm,SWE_anomaly_cm,Qs_acc_anomaly_cm
2002-04-17 12:00:00,22.75,86.75,-12.003431275606015,22.88781746306537,1.0119802160227347,1822.12428,0.0,0.0410355238999999,45.553108,0.0,0.0010258881499999,49.751007663265305,0.0,0.00233156108083207,-4.197899663265304,0.0,-0.00130567293083217
2002-04-17 12:00:00,21.75,88.25,-14.297243930244198,18.358782858696863,0.0815523886479138,2035.36633,0.0,0.156474793,67.84554666666666,0.0,0.0052158264666666,73.15880656734694,0.0,0.017800746279264305,-5.313259900680279,0.0,-0.012584919812597704
2002-04-17 12:00:00,22.25,88.25,-14.297243930244198,18.358782858696863,1.3317331549608438,2584.63867,0.0,0.154794678,64.61596875,0.0,0.003869867,70.54360525306123,0.0,0.012806183537441191,-5.927636503061237,0.0,-0.008936316537441192
2002-04-17 12:00:00,23.25,88.25,-12.003431275606015,22.88781746306537,1.141514266533414,1625.6713,0.0,0.097715198,54.18904366666667,0.0,0.0032571732999999,60.22283286802721,0.0,0.005982602647287807,-6.033789201360541,0.0,-0.002725429347287907
2002-04-17 12:00:00,25.25,88.75,-12.003431275606015,22.88781746306537,1.0277413318537854,0.0,0.0,0.0,,,,,,,,,
2002-04-17 12:00:00,23.75,88.25,-12.003431275606015,22.88781746306537,1.141514266533414,2539.49361,0.0,0.238053634,63.48734375,0.0,0.005951340825,67.15436994387754,0.0,0.010722234422887762,-3.6670261938775397,0.0,-0.004770893597887762
2002-04-17 12:00:00,22.75,88.25,-12.003431275606015,22.88781746306537,0.8263106409296362,2097.19092,0.0,0.0942981859999999,52.4297735,0.0,0.002357454725,60.16415105714286,0.0,0.005700203875366921,-7.734377557142857,0.0,-0.0033427491503669215
2002-04-17 12:00:00,24.25,88.25,-12.003431275606015,22.88781746306537,1.0904283439857283,2539.49361,0.0,0.238053634,63.48734375,0.0,0.005951340825,67.15436994387754,0.0,0.010722234422887762,-3.6670261938775397,0.0,-0.004770893597887762
2002-04-17 12:00:00,22.25,88.75,-14.297243930244198,18.358782858696863,1.3317331549608438,1295.75312,0.0,0.091657822,64.787655,0.0,0.004582891,71.86129767755101,0.0,0.0158767341858656,-7.073642677551007,0.0,-0.0112938431858656
2002-05-10 12:00:00,22.75,88.25,-9.15633644184424,11.58461565484018,0.8263106409296362,2097.19092,0.0,0.0942981859999999,52.4297735,0.0,0.002357454725,60.16415105714286,0.0,0.005700203875366921,-7.734377557142857,0.0,-0.0033427491503669215
2002-05-10 12:00:00,21.75,87.75,-14.106660701179257,10.845347460421571,0.4385385837881416,2039.47256,0.0,0.180351455,67.98242,0.0,0.0060117151333333,72.14840348843536,0.0,0.01561565794605075,-4.165983488435359,0.0,-0.00960394281271745
2002-05-10 12:00:00,23.25,88.25,-9.15633644184424,11.58461565484018,1.141514266533414,1625.6713,0.0,0.097715198,54.18904366666667,0.0,0.0032571732999999,60.22283286802721,0.0,0.005982602647287807,-6.033789201360541,0.0,-0.002725429347287907
2002-05-10 12:00:00,23.75,88.25,-9.15633644184424,11.58461565484018,1.141514266533414,2539.49361,0.0,0.238053634,63.48734375,0.0,0.005951340825,67.15436994387754,0.0,0.010722234422887762,-3.6670261938775397,0.0,-0.004770893597887762
2002-05-10 12:00:00,22.25,87.75,-14.106660701179257,10.845347460421571,1.50542489463114,2137.01002,0.0,0.1070870539999999,53.425252,0.0,0.002677176525,61.75704298265306,0.0,0.008637591766893413,-8.331790982653061,0.0,-0.0059604152418934134
2002-05-10 12:00:00,25.75,88.25,-2.7303538486408163,8.125737319906584,0.935049981980547,569.5833,0.0,0.009523508,56.958332,0.0,0.00095235085,58.45475114285714,0.0,0.0057786134141932346,-1.4964191428571425,0.0,-0.004826262564193234
2002-05-10 12:00:00,26.75,88.75,2.2476616470099198,8.826346126061853,1.2500309329684212,1651.1063,0.0,0.0172230247,55.03687766666667,0.0,0.00057410082,56.21999885442177,0.0,0.005816040314946108,-1.1831211877550984,0.0,-0.005241939494946108
2002-05-10 12:00:00,25.25,88.25,-9.15633644184424,11.58461565484018,1.0277413318537854,1662.68268,0.0,0.023133307,55.42275800000001,0.0,0.0007711102333333,55.58003377006803,0.0,0.004647848369617519,-0.15727577006801852,0.0,-0.0038767381362842194
2002-05-10 12:00:00,24.25,87.75,-9.15633644184424,11.58461565484018,0.955445765724529,1953.10294,0.0,0.055250121,48.8275735,0.0,0.001381253025,53.86608548265306,0.0,0.0031881012117188755,-5.038511982653063,0.0,-0.0018068481867188756
2002-05-10 12:00:00,23.25,87.75,-9.15633644184424,11.58461565484018,1.0547837018250346,1932.38083,0.0,0.0625055645,48.30952075,0.0,0.00156263915,55.21947521836735,0.0,0.00316269427038147,-6.909954468367353,0.0,-0.00160005512038147
2002-05-10 12:00:00,21.75,88.25,-14.106660701179257,10.845347460421571,0.0815523886479138,2035.36633,0.0,0.156474793,67.84554666666666,0.0,0.0052158264666666,73.15880656734694,0.0,0.017800746279264305,-5.313259900680279,0.0,-0.012584919812597704
2002-05-10 12:00:00,23.25,86.25,-9.15633644184424,11.58461565484018,0.9672265741072044,1302.16327,0.0,0.0120599594,43.405443,0.0,0.0004019986433333,47.895734511564626,0.0,0.0015788801434201446,-4.490291511564628,0.0,-0.0011768815000868446
2002-05-10 12:00:00,22.75,87.75,-9.15633644184424,11.58461565484018,0.9523005579861872,1837.68939,0.0,0.0512166945,45.942236,0.0,0.001280417375,54.18914975918367,0.0,0.003217556589345911,-8.24691375918367,0.0,-0.0019371392143459109
2002-05-10 12:00:00,22.25,88.25,-14.106660701179257,10.845347460421571,1.3317331549608438,2584.63867,0.0,0.154794678,64.61596875,0.0,0.003869867,70.54360525306123,0.0,0.012806183537441191,-5.927636503061237,0.0,-0.008936316537441192
