time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,CanopInt_inst_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,CanopInt_inst_cm,TotalSoilMoisture_mean_cm,SWE_mean_cm,Qs_acc_mean_cm,CanopInt_inst_mean_cm,TotalSoilMoisture_anomaly_cm,SWE_anomaly_cm,Qs_acc_anomaly_cm,CanopInt_inst_anomaly_cm
2002-04-17 12:00:00,26.75,88.25,-4.458992152975471,15.343889211712876,0.930137897705321,2078.99441,0.0,0.0239432664,0.6983024200000001,51.9748615,0.0,0.00059858167,0.0174575605,56.56019842040816,1.8117731377551023e-07,0.0059487187478888875,0.012901013403033661,-4.58533692040816,-1.8117731377551023e-07,-0.005350137077888888,0.004556547096966339
2002-04-17 12:00:00,22.75,87.25,-12.003431275606015,22.88781746306537,0.9523005579861872,1900.72943,0.0,0.055677621,0.69624193,47.51823675,0.0,0.0013919406,0.017406049,52.83730774183674,0.0,0.003118739612488881,0.01020113774684713,-5.319070991836739,0.0,-0.001726799012488881,0.00720491125315287
2002-04-17 12:00:00,22.25,87.75,-14.297243930244198,18.358782858696863,1.50542489463114,2137.01002,0.0,0.1070870539999999,0.74181049,53.425252,0.0,0.002677176525,0.0185452625,61.75704298265306,0.0,0.008637591766893413,0.010568505923983765,-8.331790982653061,0.0,-0.0059604152418934134,0.007976756576016234
2002-04-17 12:00:00,22.25,87.25,-14.297243930244198,18.358782858696863,1.50542489463114,1838.80317,0.0,0.048710645,0.6986492,45.97008,0.0,0.00121776615,0.01746623025,51.35420706836735,0.0,0.003245039174449693,0.010380837950137741,-5.384127068367349,0.0,-0.0020272730244496927,0.007085392299862258
2002-04-17 12:00:00,23.25,86.75,-12.003431275606015,22.88781746306537,0.9672265741072044,1946.20526,0.0,0.0322853223,0.58103225,48.655132,0.0,0.0008071330575,0.0145258064999999,52.012684663265304,0.0,0.0017994834185358943,0.009448279019745329,-3.3575526632653023,0.0,-0.0009923503610358942,0.005077527480254571
2002-04-17 12:00:00,22.75,86.75,-12.003431275606015,22.88781746306537,1.0119802160227347,1822.12428,0.0,0.0410355238999999,0.62370969,45.553108,0.0,0.0010258881499999,0.01559274275,49.751007663265305,0.0,0.00233156108083207,0.010008243525833353,-4.197899663265304,0.0,-0.00130567293083217,0.005584499224166647
2002-04-17 12:00:00,21.75,88.25,-14.297243930244198,18.358782858696863,0.0815523886479138,2035.36633,0.0,0.156474793,0.52649192,67.84554666666666,0.0,0.0052158264666666,0.0175497316666666,73.15880656734694,0.0,0.017800746279264305,0.011165272023205403,-5.313259900680279,0.0,-0.012584919812597704,0.006384459643461196
2002-04-17 12:00:00,22.25,88.25,-14.297243930244198,18.358782858696863,1.3317331549608438,2584.63867,0.0,0.154794678,0.7564717599999999,64.61596875,0.0,0.003869867,0.01891179475,70.54360525306123,0.0,0.012806183537441191,0.010700194046374479,-5.927636503061237,0.0,-0.008936316537441192,0.00821160070362552
2002-04-17 12:00:00,23.25,88.25,-12.003431275606015,22.88781746306537,1.141514266533414,1625.6713,0.0,0.097715198,0.5656734,54.18904366666667,0.0,0.0032571732999999,0.01885578,60.22283286802721,0.0,0.005982602647287807,0.009529889686326494,-6.033789201360541,0.0,-0.002725429347287907,0.009325890313673505
2002-04-17 12:00:00,25.25,88.75,-12.003431275606015,22.88781746306537,1.0277413318537854,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2002-04-17 12:00:00,23.75,88.25,-12.003431275606015,22.88781746306537,1.141514266533414,2539.49361,0.0,0.238053634,0.75595968,63.48734375,0.0,0.005951340825,0.0188989922499999,67.15436994387754,0.0,0.010722234422887762,0.009833932544199883,-3.6670261938775397,0.0,-0.004770893597887762,0.009065059705800016
2002-04-17 12:00:00,22.75,88.25,-12.003431275606015,22.88781746306537,0.8263106409296362,2097.19092,0.0,0.0942981859999999,0.77898791,52.4297735,0.0,0.002357454725,0.01947469825,60.16415105714286,0.0,0.005700203875366921,0.010306764641544482,-7.734377557142857,0.0,-0.0033427491503669215,0.009167933608455517
2002-04-17 12:00:00,24.25,88.25,-12.003431275606015,22.88781746306537,1.0904283439857283,2539.49361,0.0,0.238053634,0.75595968,63.48734375,0.0,0.005951340825,0.0188989922499999,67.15436994387754,0.0,0.010722234422887762,0.009833932544199883,-3.6670261938775397,0.0,-0.004770893597887762,0.009065059705800016
2002-04-17 12:00:00,22.25,88.75,-14.297243930244198,18.358782858696863,1.3317331549608438,1295.75312,0.0,0.091657822,0.40300404,64.787655,0.0,0.004582891,0.0201502015,71.86129767755101,0.0,0.0158767341858656,0.011060605524882028,-7.073642677551007,0.0,-0.0112938431858656,0.009089595975117971
2002-05-10 12:00:00,22.75,88.25,-9.15633644184424,11.58461565484018,0.8263106409296362,2097.19092,0.0,0.0942981859999999,0.77898791,52.4297735,0.0,0.002357454725,0.01947469825,60.16415105714286,0.0,0.005700203875366921,0.010306764641544482,-7.734377557142857,0.0,-0.0033427491503669215,0.009167933608455517
2002-05-10 12:00:00,21.75,87.75,-14.106660701179257,10.845347460421571,0.4385385837881416,2039.47256,0.0,0.180351455,0.51406855,67.98242,0.0,0.0060117151333333,0.0171356183333333,72.14840348843536,0.0,0.01561565794605075,0.011085984981822818,-4.165983488435359,0.0,-0.00960394281271745,0.006049633351510483
2002-05-10 12:00:00,23.25,88.25,-9.15633644184424,11.58461565484018,1.141514266533414,1625.6713,0.0,0.097715198,0.5656734,54.18904366666667,0.0,0.0032571732999999,0.01885578,60.22283286802721,0.0,0.005982602647287807,0.009529889686326494,-6.033789201360541,0.0,-0.002725429347287907,0.009325890313673505
