time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,SMS_noah_cm,SWE_noah_cm,Runoff_noah_cm,SMS_clsm_cm,SWE_clsm_cm,Runoff_clsm_cm,SMS_vic_cm,SWE_vic_cm,Runoff_vic_cm,SMS_ensemble_cm,SWE_ensemble_cm,Runoff_ensemble_cm,SMS_ensemble_mean_cm,SWE_ensemble_mean_cm,Runoff_ensemble_mean_cm,SMS_ensemble_anomaly_cm,SWE_ensemble_anomaly_cm,Runoff_ensemble_anomaly_cm,GWS_ensemble_anomaly_cm
2007-11-16 00:00:00,26.75,88.25,8.960796334205344,3.175915734560987,0.930137897705321,49.202008500000005,0.0,1.0080645e-09,,,,,,,49.202008500000005,0.0,1.0080645e-09,56.56019842040816,1.8117731377551023e-07,0.0059487187478888875,-7.358189920408158,-1.8117731377551023e-07,-0.005948717739824388,16.32493515353064
2007-11-16 00:00:00,22.25,88.75,10.537318371391544,3.977251433426833,1.3317331549608438,73.2700625,0.0,9.1532265e-07,32.851795,0.0,4.7964404e-06,127.939445,0.0,7.108743e-05,78.02043416666667,0.0,2.5599731016666667e-05,70.95112689795918,0.0,0.018582121089887573,7.06930726870749,0.0,-0.018556521358870908,3.486567624042925
2007-11-16 00:00:00,21.75,87.75,10.537318371391544,3.977251433426833,0.4385385837881416,71.83097533333334,0.0,4.0994623e-07,29.338825,0.0,3.768293e-06,45.06457,0.0,3.1855802e-07,48.74479011111112,0.0,1.4989324166666666e-06,48.666117834920634,0.0,0.0171888528499561,0.07867227619048833,0.0,-0.017187353917539432,10.475833449118594
2007-11-16 00:00:00,22.75,88.25,10.728322536327166,4.443045656682794,0.8263106409296362,61.4824745,0.0,2.560483895e-07,32.851795,0.0,4.7964404e-06,127.939445,0.0,7.108743e-05,74.09123816666667,0.0,2.537997292983333e-05,67.0520780244898,0.0,0.01518994431972135,7.039160142176868,0.0,-0.015164564346791518,3.7043269584970897
2007-11-16 00:00:00,26.25,88.25,8.960796334205344,3.175915734560987,0.930137897705321,53.104824,0.0,2.4193548e-08,,,,,,,53.104824,0.0,2.4193548e-08,59.79036687346939,0.0,0.008308882944219241,-6.685542873469387,0.0,-0.008308858750671241,15.654648066425402
2007-11-16 00:00:00,21.75,88.25,10.537318371391544,3.977251433426833,0.0815523886479138,73.72100166666667,0.0,6.733870900000001e-07,32.851795,0.0,4.7964404e-06,127.939445,0.0,7.108743e-05,78.17074722222223,0.0,2.551908583e-05,71.38362986122449,0.0,0.019223458454353807,6.78711736099774,0.0,-0.019197939368523806,3.7693989497623273
2007-11-16 00:00:00,23.75,87.75,10.728322536327166,4.443045656682794,1.0547837018250346,52.67242325,0.0,3.225806575e-08,29.523146,0.0,1.2985997e-05,40.824825,0.0,1.1280265e-05,41.00679808333334,0.0,8.099506688583334e-06,41.26816521666667,0.0,0.010552578641008795,-0.26136713333333006,0.0,-0.010544479134320212,11.000234148794817
2007-11-16 00:00:00,25.25,88.75,10.728322536327166,4.443045656682794,1.0277413318537854,,,,31.263184,0.0,1.1522637e-05,104.56338,0.0,1.0208193e-05,67.913282,0.0,1.0865415e-05,66.0119247489796,0.0,0.019221026490527288,1.9013572510204,0.0,-0.01921016107552729,8.846175446382293
2007-11-16 00:00:00,24.25,88.25,10.728322536327166,4.443045656682794,1.0904283439857283,67.72180399999999,0.0,2.651209775000001e-07,30.18201,0.0,1.680361e-05,107.76989,0.0,4.9649803e-05,68.55790133333333,0.0,2.2239511325833334e-05,61.34022535408163,0.0,0.010953734467736616,7.217675979251702,0.0,-0.010931494956410784,3.5215780520318756
2007-11-16 00:00:00,22.75,88.75,10.728322536327166,4.443045656682794,0.8263106409296362,72.6852605,0.0,8.9717745e-07,32.851795,0.0,4.7964404e-06,127.939445,0.0,7.108743e-05,77.82550016666667,0.0,2.5593682616666663e-05,70.77347675918368,0.0,0.017745906312845675,7.0520234074829915,0.0,-0.01772031263022901,3.6940194414744036
2007-11-16 00:00:00,25.25,88.25,10.728322536327166,4.443045656682794,1.0277413318537854,51.57324366666668,0.0,2.5537634666666664e-08,31.263184,0.0,1.1522637e-05,104.56338,0.0,1.0208193e-05,62.46660255555556,0.0,7.252122544888889e-06,62.53462775600907,0.0,0.014363300450224005,-0.06802520045351201,0.0,-0.014356048327679116,10.810703785108357
