time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,CanopInt_inst_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,CanopInt_inst_cm,TotalSoilMoisture_mean_cm,SWE_mean_cm,Qs_acc_mean_cm,CanopInt_inst_mean_cm,TotalSoilMoisture_anomaly_cm,SWE_anomaly_cm,Qs_acc_anomaly_cm,CanopInt_inst_anomaly_cm,GWS_anomaly_cm
2002-04-17 12:00:00,23.25,86.25,-12.003431275606015,22.88781746306537,0.9672265741072044,1302.16327,0.0,0.0120599594,0.38195969,43.405443,0.0,0.0004019986433333,0.01273199,47.89573451156463,0.0,0.0015788801434201,0.0091217318049393,-4.490291511564628,0.0,-0.0011768815000868,0.0036102581950606,-7.515573140736361
2002-04-17 12:00:00,23.25,87.75,-12.003431275606015,22.88781746306537,1.0547837018250346,1932.38083,0.0,0.0625055645,0.70262903,48.30952075,0.0,0.00156263915,0.017565726,55.21947521836735,0.0,0.0031626942703814,0.0097813826450639,-6.909954468367353,0.0,-0.0016000551203814,0.007784343354936,-5.099661095473217
2002-04-17 12:00:00,23.75,87.75,-12.003431275606015,22.88781746306537,1.0547837018250346,1953.10294,0.0,0.055250121,0.6698104899999999,48.8275735,0.0,0.001381253025,0.0167452625,53.86608548265306,0.0,0.0031881012117188,0.0097959775860579,-5.038511982653063,0.0,-0.0018068481867188,0.006949284913942,-6.970061729680176
2002-04-17 12:00:00,24.25,87.75,-12.003431275606015,22.88781746306537,0.955445765724529,1953.10294,0.0,0.055250121,0.6698104899999999,48.8275735,0.0,0.001381253025,0.0167452625,53.86608548265306,0.0,0.0031881012117188,0.0097959775860579,-5.038511982653063,0.0,-0.0018068481867188,0.006949284913942,-6.970061729680176
2002-04-17 12:00:00,26.75,89.25,-4.542763216222823,16.118506072724198,1.2809619118947355,1249.61464,0.0,0.018496572,0.43477016,62.480733,0.0,0.0009248285999999,0.0217385085,60.22286554897959,1.6458197959183674e-08,0.0089567380571096,0.0141641071421142,2.257867451020409,-1.6458197959183674e-08,-0.0080319094571097,0.0075744013578857,-6.80017314268581
2002-04-17 12:00:00,25.25,88.25,-12.003431275606015,22.88781746306537,1.0277413318537854,1662.68268,0.0,0.023133307,0.51459275,55.42275800000001,0.0,0.0007711102333333,0.0171530926666666,55.58003377006803,0.0,0.0046478483696175,0.0106270523802222,-0.1572757700680185,0.0,-0.0038767381362842,0.0065260402864443,-11.848804807688158
2002-04-17 12:00:00,22.75,88.75,-12.003431275606015,22.88781746306537,0.8263106409296362,1287.2955,0.0,0.106518065,0.42691532,64.36477500000001,0.0,0.00532590325,0.021345766,71.3283472612245,0.0,0.0133680898547399,0.0107645224297428,-6.963572261224485,0.0,-0.0080421866047399,0.0105812435702571,-5.042398071347048
2002-04-17 12:00:00,26.75,88.75,-4.542763216222823,16.118506072724198,1.2500309329684212,1651.1063,0.0,0.0172230247,0.591,55.03687766666667,0.0,0.00057410082,0.0197000006666666,56.21999885442177,0.0,0.0058160403149461,0.0133955150883795,-1.1831211877550984,0.0,-0.0052419394949461,0.006304485578287,-3.360704574551065
2002-04-17 12:00:00,22.75,87.75,-12.003431275606015,22.88781746306537,0.9523005579861872,1837.68939,0.0,0.0512166945,0.73844355,45.942236,0.0,0.001280417375,0.01846108975,54.18914975918367,0.0,0.0032175565893459,0.0103605375809825,-8.24691375918367,0.0,-0.0019371392143459,0.0081005521690174,-3.762680929377016
2002-04-17 12:00:00,26.25,89.25,-4.542763216222823,16.118506072724198,1.2809619118947355,2547.1422300000004,0.0,0.042669355,0.85413305,63.678558,0.0,0.0010667339,0.021353327,58.63572246020408,0.0,0.0087234168340476,0.0136374232603479,5.042835539795924,0.0,-0.0076566829340476,0.007715903739652,-9.58565797682435
2002-04-17 12:00:00,26.25,88.25,-4.458992152975471,15.343889211712876,0.930137897705321,552.68567,0.0,0.00974625,0.14035484,55.268566,0.0,0.000974625,0.014035485,59.79036687346939,0.0,0.0083088829442192,0.0125366697533632,-4.521800873469388,0.0,-0.0073342579442192,0.0014988152466367,0.06864416319149935
2002-04-17 12:00:00,23.75,87.25,-12.003431275606015,22.88781746306537,1.0547837018250346,1381.46334,0.0,0.025823791,0.47671776,46.04877833333333,0.0,0.00086079305,0.015890592,50.94824690476191,0.0,0.0026135043054385,0.0097474493442316,-4.899468571428578,0.0,-0.0017527112554385,0.0061431426557683,-7.108353135577767
2002-04-17 12:00:00,21.75,87.75,-14.297243930244198,18.358782858696863,0.4385385837881416,2039.47256,0.0,0.180351455,0.51406855,67.98242,0.0,0.0060117151333333,0.0171356183333333,72.14840348843536,0.0,0.0156156579460507,0.0110859849818228,-4.165983488435359,0.0,-0.0096039428127174,0.0060496333515104,-10.127706132347633
2002-04-17 12:00:00,23.25,87.25,-12.003431275606015,22.88781746306537,1.0547837018250346,1986.57899,0.0,0.0614546365,0.64045162,49.6644755,0.0,0.0015363659,0.016011291,55.65203477346939,0.0,0.0032761079248942,0.0097127178106153,-5.987559273469387,0.0,-0.0017397420248942,0.0062985731893846,-6.020430833301119
2002-04-17 12:00:00,25.75,88.25,-4.458992152975471,15.343889211712876,0.935049981980547,569.5833,0.0,0.009523508,0.15731049,56.958332,0.0,0.00095235085,0.01573105,58.45475114285714,0.0,0.0057786134141932,0.0104959560333097,-1.4964191428571425,0.0,-0.0048262625641932,0.0052350939666902,-2.9629818415208256
