time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,CanopInt_inst_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,CanopInt_inst_cm
2022-07-16 12:00:00,23.25,86.25,-11.575355510709286,3.701101524966041,0.9672265741072044,1876.85321,0.0,0.1059561699999999,0.63572983,62.56177399999999,0.0,0.0035318724333333,0.021190995
2022-07-16 12:00:00,26.75,88.25,-45.68491054852555,2.8004142907491127,0.930137897705321,2884.9212,0.0,0.4444357699999999,0.96593547,72.1230275,0.0,0.01111089415,0.0241483875
2022-07-16 12:00:00,25.25,88.75,-11.575355510709286,3.701101524966041,1.0277413318537854,0.0,0.0,0.0,0.0,,,,
2022-07-16 12:00:00,23.25,86.75,-11.575355510709286,3.701101524966041,0.9672265741072044,2591.3192,0.0,0.138364437,0.74175,64.78298125,0.0,0.0034591109,0.01854375
2022-07-16 12:00:00,23.25,87.75,-11.575355510709286,3.701101524966041,1.0547837018250346,2621.01355,0.0,0.167768184,0.6310846800000001,65.52533749999999,0.0,0.0041942047,0.015777117
2022-08-16 12:00:00,22.25,88.25,11.8292186485293,3.085177679983047,1.3317331549608438,3289.2180500000004,0.0,0.90485222,0.70579999,82.230455,0.0,0.022621305825,0.017645
2022-08-16 12:00:00,24.25,88.25,15.345001339967434,3.769135104514608,1.0904283439857283,3212.27216,0.0,0.86127632,0.87807083,80.30680525,0.0,0.0215319085,0.021951771
2022-08-16 12:00:00,26.75,88.75,-23.320527535329763,3.3041666370046223,1.2500309329684212,2169.9542,0.0,0.51233014,0.68029167,72.33180666666667,0.0,0.017077671,0.0226763896666666
2022-08-16 12:00:00,21.75,88.25,11.8292186485293,3.085177679983047,0.0815523886479138,2549.48377,0.0,1.03004417,0.50655417,84.98279333333333,0.0,0.0343348063333333,0.0168851393333333
2022-08-16 12:00:00,25.25,88.75,15.345001339967434,3.769135104514608,1.0277413318537854,0.0,0.0,0.0,0.0,,,,
2022-08-16 12:00:00,22.75,87.25,15.345001339967434,3.769135104514608,0.9523005579861872,2639.3876,0.0,0.147155209,0.7936875,65.98469175,0.0,0.00367888035,0.0198421882499999
2022-08-16 12:00:00,26.75,89.25,-23.320527535329763,3.3041666370046223,1.2809619118947355,1503.96614,0.0,0.45930262,0.4979625,75.1983075,0.0,0.0229651315,0.024898126
2022-08-16 12:00:00,23.25,86.75,15.345001339967434,3.769135104514608,0.9672265741072044,2551.90725,0.0,0.104259083,0.7421083399999999,63.7976835,0.0,0.00260647715,0.0185527085
2022-08-16 12:00:00,23.25,86.25,15.345001339967434,3.769135104514608,0.9672265741072044,1828.98561,0.0,0.0792642899999999,0.60865417,60.96618766666666,0.0,0.0026421430666666,0.0202884726666666
2022-08-16 12:00:00,21.75,87.75,11.8292186485293,3.085177679983047,0.4385385837881416,2486.4843,0.0,0.8132072399999999,0.49640417,82.88281333333333,0.0,0.027106908,0.0165468066666666
2022-08-16 12:00:00,23.25,88.25,15.345001339967434,3.769135104514608,1.141514266533414,2146.07885,0.0,0.234400082,0.540125,71.53596333333333,0.0,0.0078133361,0.0180041669999999
2022-08-16 12:00:00,26.75,88.25,-17.604824321555444,2.849490618459652,0.930137897705321,2935.0242,0.0,0.82061524,0.89062082,73.375606,0.0,0.020515381,0.02226552025
2022-08-16 12:00:00,23.25,87.75,15.345001339967434,3.769135104514608,1.0547837018250346,2767.32951,0.0,0.177004999,0.70832918,69.18324125,0.0,0.0044251250499999,0.01770823025
2022-08-16 12:00:00,23.25,87.25,15.345001339967434,3.769135104514608,1.0547837018250346,2751.9306,0.0,0.184449913,0.68559167,68.798265,0.0,0.004611248025,0.01713979225
2022-08-16 12:00:00,22.75,88.25,15.345001339967434,3.769135104514608,0.8263106409296362,2907.91617,0.0,0.31450604,0.74892083,72.69790375,0.0,0.007862651375,0.01872302125
2022-08-16 12:00:00,22.75,88.75,15.345001339967434,3.769135104514608,0.8263106409296362,1650.0429,0.0,0.43351184,0.39428332,82.502145,0.0,0.0216755925,0.0197141664999999
2022-08-16 12:00:00,23.75,87.75,15.345001339967434,3.769135104514608,1.0547837018250346,2738.30065,0.0,0.207401791,0.85765001,68.45751824999999,0.0,0.005185044875,0.0214412505
2022-08-16 12:00:00,22.25,87.75,11.8292186485293,3.085177679983047,1.50542489463114,3046.28626,0.0,0.584700963,0.73536667,76.1571575,0.0,0.0146175246499999,0.01838416675
2022-08-16 12:00:00,23.75,87.25,15.345001339967434,3.769135104514608,1.0547837018250346,1921.4842,0.0,0.116946127,0.57625417,64.04947800000001,0.0,0.0038982041666666,0.0192084723333333
2022-08-16 12:00:00,26.25,88.25,-17.604824321555444,2.849490618459652,0.930137897705321,758.2223,0.0,0.2492855,0.21974583,75.82223,0.0,0.024928551,0.021974584
2022-08-16 12:00:00,24.25,87.75,15.345001339967434,3.769135104514608,0.955445765724529,2738.30065,0.0,0.207401791,0.85765001,68.45751824999999,0.0,0.005185044875,0.0214412505
2022-08-16 12:00:00,22.75,86.75,15.345001339967434,3.769135104514608,1.0119802160227347,2508.48846,0.0,0.110811206,0.85691666,62.71221275,0.0,0.002770280275,0.021422917
2022-08-16 12:00:00,22.75,87.75,15.345001339967434,3.769135104514608,0.9523005579861872,2762.33626,0.0,0.159822627,0.77962501,69.058409,0.0,0.00399556575,0.0194906257499999
2022-08-16 12:00:00,22.25,88.75,11.8292186485293,3.085177679983047,1.3317331549608438,1699.99675,0.0,0.58117586,0.35764166,84.99984,0.0,0.0290587935,0.0178820835
2022-08-16 12:00:00,26.25,89.25,-23.320527535329763,3.3041666370046223,1.2809619118947355,2870.36096,0.0,0.858924,0.930675,71.75902500000001,0.0,0.02147310025,0.02326687525
